date_stamp,rhizome_number,Numbrer_of_internodes_in_rhizome,length_of_internode,SST,SSTA,irradiance,exposition_hours,date
737133,2,32,19,16.43277,0.7241192,141.834,3,14/03/2018
737133,2,32,15,16.43277,0.7241192,141.834,3,14/03/2018
737133,2,32,16,16.43277,0.7241192,141.834,3,14/03/2018
737133,3,32,5,16.43277,0.7241192,141.834,3,14/03/2018
737133,3,32,12,16.43277,0.7241192,141.834,3,14/03/2018
737133,3,32,11,16.43277,0.7241192,141.834,3,14/03/2018
737133,4,15,6,16.43277,0.7241192,141.834,3,14/03/2018
737133,4,15,16,16.43277,0.7241192,141.834,3,14/03/2018
737133,4,15,11,16.43277,0.7241192,141.834,3,14/03/2018
737133,4,15,12,16.43277,0.7241192,141.834,3,14/03/2018
737133,5,11,5,16.43277,0.7241192,141.834,3,14/03/2018
737133,5,11,6,16.43277,0.7241192,141.834,3,14/03/2018
737133,5,11,12,16.43277,0.7241192,141.834,3,14/03/2018
737133,5,11,14,16.43277,0.7241192,141.834,3,14/03/2018
737133,6,20,4,16.43277,0.7241192,141.834,3,14/03/2018
737133,6,20,10,16.43277,0.7241192,141.834,3,14/03/2018
737133,6,20,13,16.43277,0.7241192,141.834,3,14/03/2018
737133,7,20,3,16.43277,0.7241192,141.834,3,14/03/2018
737133,7,20,13,16.43277,0.7241192,141.834,3,14/03/2018
737133,7,20,11,16.43277,0.7241192,141.834,3,14/03/2018
737133,7,20,12,16.43277,0.7241192,141.834,3,14/03/2018
737133,8,18,11,16.43277,0.7241192,141.834,3,14/03/2018
737133,8,18,27,16.43277,0.7241192,141.834,3,14/03/2018
737133,8,18,26,16.43277,0.7241192,141.834,3,14/03/2018
737133,9,13,7,16.43277,0.7241192,141.834,3,14/03/2018
737133,9,13,19,16.43277,0.7241192,141.834,3,14/03/2018
737133,9,13,24,16.43277,0.7241192,141.834,3,14/03/2018
737133,10,9,11,16.43277,0.7241192,141.834,3,14/03/2018
737133,10,9,11,16.43277,0.7241192,141.834,3,14/03/2018
737133,10,9,15,16.43277,0.7241192,141.834,3,14/03/2018
737133,11,9,9,16.43277,0.7241192,141.834,3,14/03/2018
737133,11,9,19,16.43277,0.7241192,141.834,3,14/03/2018
737133,12,9,8,16.43277,0.7241192,141.834,3,14/03/2018
737133,12,9,8,16.43277,0.7241192,141.834,3,14/03/2018
737133,14,10,9,16.43277,0.7241192,141.834,3,14/03/2018
737133,14,10,11,16.43277,0.7241192,141.834,3,14/03/2018
737133,17,23,3,16.43277,0.7241192,141.834,3,14/03/2018
737133,17,23,9,16.43277,0.7241192,141.834,3,14/03/2018
737133,17,23,8,16.43277,0.7241192,141.834,3,14/03/2018
737133,17,23,7,16.43277,0.7241192,141.834,3,14/03/2018
737133,17,23,11,16.43277,0.7241192,141.834,3,14/03/2018
737133,19,28,6,16.43277,0.7241192,141.834,3,14/03/2018
737133,19,28,15,16.43277,0.7241192,141.834,3,14/03/2018
737133,19,28,13,16.43277,0.7241192,141.834,3,14/03/2018
737147,1,14,5,16.553106,0.5970348,170.38,3,28/03/2018
737147,1,14,13,16.553106,0.5970348,170.38,3,28/03/2018
737147,1,14,11,16.553106,0.5970348,170.38,3,28/03/2018
737147,1,14,9,16.553106,0.5970348,170.38,3,28/03/2018
737147,2,23,5,16.553106,0.5970348,170.38,3,28/03/2018
737147,2,23,10,16.553106,0.5970348,170.38,3,28/03/2018
737147,2,23,14,16.553106,0.5970348,170.38,3,28/03/2018
737147,4,13,4,16.553106,0.5970348,170.38,3,28/03/2018
737147,4,13,6,16.553106,0.5970348,170.38,3,28/03/2018
737147,4,13,9,16.553106,0.5970348,170.38,3,28/03/2018
737147,6,9,5,16.553106,0.5970348,170.38,3,28/03/2018
737147,6,9,13,16.553106,0.5970348,170.38,3,28/03/2018
737147,6,9,24,16.553106,0.5970348,170.38,3,28/03/2018
737147,6,9,19,16.553106,0.5970348,170.38,3,28/03/2018
737147,8,17,8,16.553106,0.5970348,170.38,3,28/03/2018
737147,8,17,13,16.553106,0.5970348,170.38,3,28/03/2018
737147,9,15,4,16.553106,0.5970348,170.38,3,28/03/2018
737147,9,15,4,16.553106,0.5970348,170.38,3,28/03/2018
737147,11,15,15,16.553106,0.5970348,170.38,3,28/03/2018
737147,11,15,26,16.553106,0.5970348,170.38,3,28/03/2018
737147,11,15,28,16.553106,0.5970348,170.38,3,28/03/2018
737147,15,21,6,16.553106,0.5970348,170.38,3,28/03/2018
737147,15,21,17,16.553106,0.5970348,170.38,3,28/03/2018
737147,17,22,14,16.553106,0.5970348,170.38,3,28/03/2018
737147,17,22,17,16.553106,0.5970348,170.38,3,28/03/2018
737147,17,22,16,16.553106,0.5970348,170.38,3,28/03/2018
737161,2,32,7.5,16.58319,0.5652637,186.496,43,11/04/2018
737161,2,32,14,16.58319,0.5652637,186.496,43,11/04/2018
737161,2,32,22,16.58319,0.5652637,186.496,43,11/04/2018
737161,8,22,15,16.58319,0.5652637,186.496,43,11/04/2018
737161,8,22,14,16.58319,0.5652637,186.496,43,11/04/2018
737161,8,22,25,16.58319,0.5652637,186.496,43,11/04/2018
737161,8,22,26,16.58319,0.5652637,186.496,43,11/04/2018
737161,10,18,13,16.58319,0.5652637,186.496,43,11/04/2018
737161,10,18,16,16.58319,0.5652637,186.496,43,11/04/2018
737161,10,18,14,16.58319,0.5652637,186.496,43,11/04/2018
737161,13,18,4,16.58319,0.5652637,186.496,43,11/04/2018
737161,13,18,7,16.58319,0.5652637,186.496,43,11/04/2018
737161,13,18,10,16.58319,0.5652637,186.496,43,11/04/2018
737161,13,18,14,16.58319,0.5652637,186.496,43,11/04/2018
737161,17,8,7,16.58319,0.5652637,186.496,43,11/04/2018
737161,17,8,9,16.58319,0.5652637,186.496,43,11/04/2018
737175,1,20,5,16.83624333,0.485183033,208.015,43,25/04/2018
737175,1,20,15,16.83624333,0.485183033,208.015,43,25/04/2018
737175,1,20,32,16.83624333,0.485183033,208.015,43,25/04/2018
737175,2,14,5,16.83624333,0.485183033,208.015,43,25/04/2018
737175,2,14,16,16.83624333,0.485183033,208.015,43,25/04/2018
737175,3,21,14,16.83624333,0.485183033,208.015,43,25/04/2018
737175,3,21,27,16.83624333,0.485183033,208.015,43,25/04/2018
737175,3,21,22,16.83624333,0.485183033,208.015,43,25/04/2018
737175,4,12,10,16.83624333,0.485183033,208.015,43,25/04/2018
737175,4,12,28,16.83624333,0.485183033,208.015,43,25/04/2018
737175,4,12,39,16.83624333,0.485183033,208.015,43,25/04/2018
737175,5,26,27,16.83624333,0.485183033,208.015,43,25/04/2018
737175,5,26,33,16.83624333,0.485183033,208.015,43,25/04/2018
737175,5,26,27,16.83624333,0.485183033,208.015,43,25/04/2018
737175,6,16,20,16.83624333,0.485183033,208.015,43,25/04/2018
737175,6,16,33,16.83624333,0.485183033,208.015,43,25/04/2018
737175,7,12,25,16.83624333,0.485183033,208.015,43,25/04/2018
737175,7,12,15,16.83624333,0.485183033,208.015,43,25/04/2018
737175,7,12,14,16.83624333,0.485183033,208.015,43,25/04/2018
737175,8,14,28,16.83624333,0.485183033,208.015,43,25/04/2018
737175,8,14,36,16.83624333,0.485183033,208.015,43,25/04/2018
737175,8,14,31,16.83624333,0.485183033,208.015,43,25/04/2018
737175,16,13,10,16.83624333,0.485183033,208.015,43,25/04/2018
737175,16,13,25,16.83624333,0.485183033,208.015,43,25/04/2018
737175,16,13,26,16.83624333,0.485183033,208.015,43,25/04/2018
737175,20,20,10,16.83624333,0.485183033,208.015,43,25/04/2018
737175,20,20,13,16.83624333,0.485183033,208.015,43,25/04/2018
737175,20,20,15,16.83624333,0.485183033,208.015,43,25/04/2018
737203,1,24,16,17.50512067,0.658654507,199.496,60,23/05/2018
737203,1,24,40,17.50512067,0.658654507,199.496,60,23/05/2018
737203,1,24,47,17.50512067,0.658654507,199.496,60,23/05/2018
737203,1,24,42,17.50512067,0.658654507,199.496,60,23/05/2018
737203,2,10,15,17.50512067,0.658654507,199.496,60,23/05/2018
737203,2,10,34,17.50512067,0.658654507,199.496,60,23/05/2018
737203,2,10,38,17.50512067,0.658654507,199.496,60,23/05/2018
737203,2,10,45,17.50512067,0.658654507,199.496,60,23/05/2018
737203,5,19,10,17.50512067,0.658654507,199.496,60,23/05/2018
737203,5,19,33,17.50512067,0.658654507,199.496,60,23/05/2018
737203,5,19,49,17.50512067,0.658654507,199.496,60,23/05/2018
737203,6,30,8,17.50512067,0.658654507,199.496,60,23/05/2018
737203,6,30,34,17.50512067,0.658654507,199.496,60,23/05/2018
737203,6,30,42,17.50512067,0.658654507,199.496,60,23/05/2018
737203,6,30,42,17.50512067,0.658654507,199.496,60,23/05/2018
737203,20,20,39,17.50512067,0.658654507,199.496,60,23/05/2018
737203,20,20,43,17.50512067,0.658654507,199.496,60,23/05/2018
737203,20,20,40,17.50512067,0.658654507,199.496,60,23/05/2018
737203,20,20,32,17.50512067,0.658654507,199.496,60,23/05/2018
737213,1,23,7,18.12495,0.902668,196.618,56,02/06/2018
737213,1,23,22,18.12495,0.902668,196.618,56,02/06/2018
737213,1,23,37,18.12495,0.902668,196.618,56,02/06/2018
737213,2,17,19,18.12495,0.902668,196.618,56,02/06/2018
737213,2,17,33,18.12495,0.902668,196.618,56,02/06/2018
737213,2,17,44,18.12495,0.902668,196.618,56,02/06/2018
737213,3,25,7,18.12495,0.902668,196.618,56,02/06/2018
737213,3,25,26,18.12495,0.902668,196.618,56,02/06/2018
737213,9,13,24,18.12495,0.902668,196.618,56,02/06/2018
737213,9,13,42,18.12495,0.902668,196.618,56,02/06/2018
737213,9,13,45,18.12495,0.902668,196.618,56,02/06/2018
737213,11,23,18,18.12495,0.902668,196.618,56,02/06/2018
737213,11,23,30,18.12495,0.902668,196.618,56,02/06/2018
737213,11,23,42,18.12495,0.902668,196.618,56,02/06/2018
737213,12,12,19,18.12495,0.902668,196.618,56,02/06/2018
737213,12,12,33,18.12495,0.902668,196.618,56,02/06/2018
737213,12,12,47,18.12495,0.902668,196.618,56,02/06/2018
737213,18,15,9,18.12495,0.902668,196.618,56,02/06/2018
737213,18,15,30,18.12495,0.902668,196.618,56,02/06/2018
737213,18,15,33,18.12495,0.902668,196.618,56,02/06/2018
737229,1,25,31,18.62773,1.0668282,201.79,56,18/06/2018
737229,1,25,23,18.62773,1.0668282,201.79,56,18/06/2018
737229,3,19,7,18.62773,1.0668282,201.79,56,18/06/2018
737229,3,19,19,18.62773,1.0668282,201.79,56,18/06/2018
737229,3,19,41,18.62773,1.0668282,201.79,56,18/06/2018
737229,8,22,12,18.62773,1.0668282,201.79,56,18/06/2018
737229,8,22,14,18.62773,1.0668282,201.79,56,18/06/2018
737229,8,22,19,18.62773,1.0668282,201.79,56,18/06/2018
737229,8,22,28,18.62773,1.0668282,201.79,56,18/06/2018
737229,11,12,12,18.62773,1.0668282,201.79,56,18/06/2018
737229,11,12,26,18.62773,1.0668282,201.79,56,18/06/2018
737229,11,12,41,18.62773,1.0668282,201.79,56,18/06/2018
737229,17,23,27,18.62773,1.0668282,201.79,56,18/06/2018
737229,17,23,36,18.62773,1.0668282,201.79,56,18/06/2018
737229,17,23,39,18.62773,1.0668282,201.79,56,18/06/2018
737229,19,12,5,18.62773,1.0668282,201.79,56,18/06/2018
737229,19,12,17,18.62773,1.0668282,201.79,56,18/06/2018
737229,19,12,33,18.62773,1.0668282,201.79,56,18/06/2018
737243,4,25,7,20.63885,1.723469,219.896,47,02/07/2018
737243,4,25,12,20.63885,1.723469,219.896,47,02/07/2018
737243,4,25,13,20.63885,1.723469,219.896,47,02/07/2018
737243,7,16,10,20.63885,1.723469,219.896,47,02/07/2018
737243,7,16,27,20.63885,1.723469,219.896,47,02/07/2018
737243,7,16,37,20.63885,1.723469,219.896,47,02/07/2018
737243,7,16,43,20.63885,1.723469,219.896,47,02/07/2018
737243,20,17,33,20.63885,1.723469,219.896,47,02/07/2018
737243,20,17,41,20.63885,1.723469,219.896,47,02/07/2018
737243,20,17,41,20.63885,1.723469,219.896,47,02/07/2018
737243,20,17,33,20.63885,1.723469,219.896,47,02/07/2018
737243,20,17,43,20.63885,1.723469,219.896,47,02/07/2018
737258,3,25,12,20.79925533,1.798964267,183.449,47,17/07/2018
737258,3,25,27,20.79925533,1.798964267,183.449,47,17/07/2018
737258,3,25,31,20.79925533,1.798964267,183.449,47,17/07/2018
737258,3,25,34,20.79925533,1.798964267,183.449,47,17/07/2018
737258,7,23,10,20.79925533,1.798964267,183.449,47,17/07/2018
737258,7,23,25,20.79925533,1.798964267,183.449,47,17/07/2018
737258,7,23,31,20.79925533,1.798964267,183.449,47,17/07/2018
737258,8,17,23,20.79925533,1.798964267,183.449,47,17/07/2018
737258,8,17,28,20.79925533,1.798964267,183.449,47,17/07/2018
737258,8,17,24,20.79925533,1.798964267,183.449,47,17/07/2018
737258,8,17,19,20.79925533,1.798964267,183.449,47,17/07/2018
737258,9,7,30,20.79925533,1.798964267,183.449,47,17/07/2018
737258,9,7,26,20.79925533,1.798964267,183.449,47,17/07/2018
737258,9,7,27,20.79925533,1.798964267,183.449,47,17/07/2018
737258,11,23,10,20.79925533,1.798964267,183.449,47,17/07/2018
737258,11,23,22,20.79925533,1.798964267,183.449,47,17/07/2018
737258,11,23,22,20.79925533,1.798964267,183.449,47,17/07/2018
737258,12,23,4,20.79925533,1.798964267,183.449,47,17/07/2018
737258,12,23,24,20.79925533,1.798964267,183.449,47,17/07/2018
737258,12,23,24,20.79925533,1.798964267,183.449,47,17/07/2018
737258,12,23,27,20.79925533,1.798964267,183.449,47,17/07/2018
737258,12,23,33,20.79925533,1.798964267,183.449,47,17/07/2018
737258,12,23,38,20.79925533,1.798964267,183.449,47,17/07/2018
737258,13,12,26,20.79925533,1.798964267,183.449,47,17/07/2018
737258,17,17,14,20.79925533,1.798964267,183.449,47,17/07/2018
737258,17,17,25,20.79925533,1.798964267,183.449,47,17/07/2018
737258,17,17,30,20.79925533,1.798964267,183.449,47,17/07/2018
737258,18,25,17,20.79925533,1.798964267,183.449,47,17/07/2018
737258,18,25,24,20.79925533,1.798964267,183.449,47,17/07/2018
737273,3,16,10,23.04493,2.855898,201.848,30,01/08/2018
737273,3,16,11,23.04493,2.855898,201.848,30,01/08/2018
737273,3,16,34,23.04493,2.855898,201.848,30,01/08/2018
737273,4,11,9,23.04493,2.855898,201.848,30,01/08/2018
737273,4,11,22,23.04493,2.855898,201.848,30,01/08/2018
737273,4,11,23,23.04493,2.855898,201.848,30,01/08/2018
737273,5,17,13,23.04493,2.855898,201.848,30,01/08/2018
737273,5,17,19,23.04493,2.855898,201.848,30,01/08/2018
737273,6,19,9,23.04493,2.855898,201.848,30,01/08/2018
737273,6,19,24,23.04493,2.855898,201.848,30,01/08/2018
737273,6,19,33,23.04493,2.855898,201.848,30,01/08/2018
737273,8,41,32,23.04493,2.855898,201.848,30,01/08/2018
737273,8,41,33,23.04493,2.855898,201.848,30,01/08/2018
737273,11,20,30,23.04493,2.855898,201.848,30,01/08/2018
737273,11,20,31,23.04493,2.855898,201.848,30,01/08/2018
737273,11,20,34,23.04493,2.855898,201.848,30,01/08/2018
737273,15,13,12,23.04493,2.855898,201.848,30,01/08/2018
737273,15,13,28,23.04493,2.855898,201.848,30,01/08/2018
737273,18,9,12,23.04493,2.855898,201.848,30,01/08/2018
737273,18,9,17,23.04493,2.855898,201.848,30,01/08/2018
737273,20,10,9,23.04493,2.855898,201.848,30,01/08/2018
737273,20,10,12,23.04493,2.855898,201.848,30,01/08/2018
737273,20,10,30,23.04493,2.855898,201.848,30,01/08/2018
737286,1,34,7,23.04493,2.855898,215.615,30,14/08/2018
737286,1,34,12,23.04493,2.855898,215.615,30,14/08/2018
737286,2,16,26,23.04493,2.855898,215.615,30,14/08/2018
737286,2,16,13,23.04493,2.855898,215.615,30,14/08/2018
737286,2,16,16,23.04493,2.855898,215.615,30,14/08/2018
737286,2,16,21,23.04493,2.855898,215.615,30,14/08/2018
737286,2,16,21,23.04493,2.855898,215.615,30,14/08/2018
737286,3,9,9,23.04493,2.855898,215.615,30,14/08/2018
737286,3,9,16,23.04493,2.855898,215.615,30,14/08/2018
737286,3,9,21,23.04493,2.855898,215.615,30,14/08/2018
737286,4,16,12,23.04493,2.855898,215.615,30,14/08/2018
737286,4,16,17,23.04493,2.855898,215.615,30,14/08/2018
737286,8,20,6,23.04493,2.855898,215.615,30,14/08/2018
737286,8,20,11,23.04493,2.855898,215.615,30,14/08/2018
737286,8,20,20,23.04493,2.855898,215.615,30,14/08/2018
737286,8,20,24,23.04493,2.855898,215.615,30,14/08/2018
737286,10,32,4,23.04493,2.855898,215.615,30,14/08/2018
737286,10,32,12,23.04493,2.855898,215.615,30,14/08/2018
737286,11,15,8,23.04493,2.855898,215.615,30,14/08/2018
737286,13,11,10,23.04493,2.855898,215.615,30,14/08/2018
737286,13,11,14,23.04493,2.855898,215.615,30,14/08/2018
737286,15,22,8,23.04493,2.855898,215.615,30,14/08/2018
737286,15,22,13,23.04493,2.855898,215.615,30,14/08/2018
737286,16,19,8,23.04493,2.855898,215.615,30,14/08/2018
737286,16,19,12,23.04493,2.855898,215.615,30,14/08/2018
737286,20,17,7,23.04493,2.855898,215.615,30,14/08/2018
737286,20,17,11,23.04493,2.855898,215.615,30,14/08/2018
