Date,Rhizome,Internode number,Internode length
26/02/2018,R6,17,17.96660454760446
26/02/2018,R6,18,33.31418602418553
26/02/2018,R6,19,31.46952191321319
26/02/2018,R6,20,30.840538358209272
26/02/2018,R7,1,20.0
26/02/2018,R7,2,22.0
26/02/2018,R7,3,12.0
26/02/2018,R7,4,15.0
26/02/2018,R7,5,19.0
26/02/2018,R7,6,21.0
26/02/2018,R7,7,11.0
26/02/2018,R7,8,15.0
26/02/2018,R7,9,12.0
26/02/2018,R7,10,31.2218973289483
26/02/2018,R7,11,21.429015041611116
26/02/2018,R7,12,23.554006989422433
26/02/2018,R8,1,8.0
26/02/2018,R8,2,8.0
26/02/2018,R8,3,9.0
26/02/2018,R8,4,7.0
26/02/2018,R8,5,5.0
26/02/2018,R8,6,4.0
26/02/2018,R8,7,5.0
26/02/2018,R8,8,7.0
26/02/2018,R8,9,10.0
26/02/2018,R8,10,8.0
26/02/2018,R8,11,7.0
26/02/2018,R8,12,23.226264973942772
26/02/2018,R8,13,18.122938056173915
26/02/2018,R9,1,6.0
26/02/2018,R9,2,7.0
26/02/2018,R9,3,6.0
26/02/2018,R9,4,3.0
26/02/2018,R9,5,5.0
26/02/2018,R9,6,6.0
26/02/2018,R9,7,8.0
26/02/2018,R9,8,6.0
26/02/2018,R9,9,4.0
26/02/2018,R9,10,4.0
26/02/2018,R9,11,7.0
26/02/2018,R9,12,21.89707150581452
26/02/2018,R9,13,24.201894321993542
26/02/2018,R10,1,13.0
26/02/2018,R10,2,10.0
26/02/2018,R10,3,12.0
26/02/2018,R10,4,14.0
26/02/2018,R10,5,17.0
26/02/2018,R10,6,20.0
26/02/2018,R10,7,18.0
26/02/2018,R10,8,11.0
26/02/2018,R10,9,9.0
26/02/2018,R10,10,9.0
26/02/2018,R10,11,11.0
26/02/2018,R10,12,7.0
26/02/2018,R10,13,6.0
26/02/2018,R10,14,5.0
26/02/2018,R10,15,7.0
26/02/2018,R10,16,6.0
26/02/2018,R10,17,23.583958046264442
26/02/2018,R10,18,20.63589989811649
26/02/2018,R10,19,21.618445018626804
26/02/2018,R10,20,32.30309224383678
26/02/2018,R10,21,16.288440212087
26/02/2018,R10,22,17.507581775490948
14/03/2018,R1,1,8.0
14/03/2018,R1,2,7.0
14/03/2018,R1,3,5.0
14/03/2018,R1,4,6.0
14/03/2018,R1,5,6.0
14/03/2018,R1,6,8.0
14/03/2018,R1,7,7.0
14/03/2018,R1,8,9.0
14/03/2018,R1,9,5.0
14/03/2018,R1,10,12.03615774007466
14/03/2018,R1,11,31.411952002828848
14/03/2018,R1,12,14.797827982361166
14/03/2018,R1,13,12.461625506453966
14/03/2018,R1,14,33.91214548877651
14/03/2018,R1,15,28.794361573426798
14/03/2018,R1,16,27.9820397747279
14/03/2018,R2,1,13.0
14/03/2018,R2,2,12.0
14/03/2018,R2,3,12.0
14/03/2018,R2,4,15.0
14/03/2018,R2,5,11.0
14/03/2018,R2,6,10.0
14/03/2018,R2,7,10.0
14/03/2018,R2,8,17.0
14/03/2018,R2,9,17.0
14/03/2018,R2,10,14.0
14/03/2018,R2,11,14.0
14/03/2018,R2,12,16.0
14/03/2018,R2,13,20.0
14/03/2018,R2,14,21.0
14/03/2018,R2,15,18.0
14/03/2018,R2,16,17.0
14/03/2018,R2,17,11.0
14/03/2018,R2,18,11.0
14/03/2018,R2,19,11.0
14/03/2018,R2,20,10.0
14/03/2018,R2,21,27.422719999216167
14/03/2018,R2,22,15.559309358038817
14/03/2018,R2,23,13.609207622976816
14/03/2018,R3,1,17.0
14/03/2018,R3,2,14.0
14/03/2018,R3,3,17.0
14/03/2018,R3,4,10.0
14/03/2018,R3,5,11.0
14/03/2018,R3,6,9.0
14/03/2018,R3,7,7.0
14/03/2018,R3,8,17.903590219332294
14/03/2018,R3,9,30.413513124985112
14/03/2018,R3,10,21.854288343837688
14/03/2018,R3,11,20.493072214231017
14/03/2018,R3,12,29.868518501720075
14/03/2018,R3,13,24.918334357439534
14/03/2018,R3,14,29.69221382093415
14/03/2018,R3,15,23.91824471671732
14/03/2018,R3,16,25.725136173981635
14/03/2018,R4,1,7.0
14/03/2018,R4,2,6.0
14/03/2018,R4,3,6.0
14/03/2018,R4,4,4.0
14/03/2018,R4,5,4.0
14/03/2018,R4,6,19.080594584616556
14/03/2018,R4,7,16.95394773516955
14/03/2018,R4,8,17.584535567575394
14/03/2018,R4,9,21.410549563650143
14/03/2018,R4,10,27.084399128896475
14/03/2018,R4,11,36.038154098243396
14/03/2018,R4,12,27.819893664496558
14/03/2018,R5,1,20.0
14/03/2018,R5,2,21.0
14/03/2018,R5,3,19.0
14/03/2018,R5,4,16.0
14/03/2018,R5,5,14.0
14/03/2018,R5,6,10.0
14/03/2018,R5,7,16.0
14/03/2018,R5,8,20.0
14/03/2018,R5,9,18.0
14/03/2018,R5,10,16.0
14/03/2018,R5,11,9.0
14/03/2018,R5,12,13.0
14/03/2018,R5,13,20.0
14/03/2018,R5,14,20.855183953183406
14/03/2018,R5,15,23.579675139094924
14/03/2018,R5,16,26.502204145227807
14/03/2018,R5,17,20.701727537325397
14/03/2018,R5,18,28.861888548280582
14/03/2018,R5,19,24.541839419978444
14/03/2018,R5,20,19.88608414252962
14/03/2018,R5,21,23.794345125999023
14/03/2018,R5,22,25.171273050656445
14/03/2018,R6,1,10.0
14/03/2018,R6,2,7.0
14/03/2018,R6,3,8.0
14/03/2018,R6,4,9.0
14/03/2018,R6,5,8.0
14/03/2018,R6,6,9.0
14/03/2018,R6,7,11.0
14/03/2018,R6,8,9.0
14/03/2018,R6,9,8.0
14/03/2018,R6,10,7.0
14/03/2018,R6,11,9.0
14/03/2018,R6,12,5.0
14/03/2018,R6,13,8.0
14/03/2018,R6,14,8.0
14/03/2018,R6,15,25.351056665596968
14/03/2018,R6,16,17.96660454760446
14/03/2018,R6,17,33.31418602418553
14/03/2018,R6,18,31.46952191321319
14/03/2018,R6,19,30.840538358209272
14/03/2018,R6,20,22.699336553312794
14/03/2018,R6,21,32.9386604299554
14/03/2018,R6,22,15.452512824750643
14/03/2018,R7,1,22.0
14/03/2018,R7,2,12.0
14/03/2018,R7,3,15.0
14/03/2018,R7,4,19.0
14/03/2018,R7,5,21.0
14/03/2018,R7,6,11.0
14/03/2018,R7,7,15.0
14/03/2018,R7,8,12.0
14/03/2018,R7,9,31.2218973289483
14/03/2018,R7,10,21.429015041611116
14/03/2018,R7,11,23.554006989422433
14/03/2018,R7,12,28.287457816807333
14/03/2018,R7,13,23.517476807074026
14/03/2018,R7,14,41.79770139538673
14/03/2018,R8,1,8.0
14/03/2018,R8,2,9.0
14/03/2018,R8,3,7.0
14/03/2018,R8,4,5.0
14/03/2018,R8,5,4.0
14/03/2018,R8,6,5.0
14/03/2018,R8,7,7.0
14/03/2018,R8,8,10.0
14/03/2018,R8,9,8.0
14/03/2018,R8,10,7.0
14/03/2018,R8,11,23.226264973942772
14/03/2018,R8,12,18.122938056173915
14/03/2018,R8,13,21.931303306843045
14/03/2018,R9,1,6.0
14/03/2018,R9,2,3.0
14/03/2018,R9,3,5.0
14/03/2018,R9,4,6.0
14/03/2018,R9,5,8.0
14/03/2018,R9,6,6.0
14/03/2018,R9,7,4.0
14/03/2018,R9,8,4.0
14/03/2018,R9,9,7.0
14/03/2018,R9,10,21.89707150581452
14/03/2018,R9,11,24.201894321993542
14/03/2018,R9,12,23.36156028923653
14/03/2018,R9,13,16.68313608916202
14/03/2018,R9,14,25.56075690056045
14/03/2018,R9,15,25.609852727600543
14/03/2018,R10,1,10.0
14/03/2018,R10,2,12.0
14/03/2018,R10,3,14.0
14/03/2018,R10,4,17.0
14/03/2018,R10,5,20.0
14/03/2018,R10,6,18.0
14/03/2018,R10,7,11.0
14/03/2018,R10,8,9.0
14/03/2018,R10,9,9.0
14/03/2018,R10,10,11.0
14/03/2018,R10,11,7.0
14/03/2018,R10,12,6.0
14/03/2018,R10,13,5.0
14/03/2018,R10,14,7.0
14/03/2018,R10,15,6.0
14/03/2018,R10,16,23.583958046264442
14/03/2018,R10,17,20.63589989811649
14/03/2018,R10,18,21.618445018626804
14/03/2018,R10,19,32.30309224383678
14/03/2018,R10,20,16.288440212087
14/03/2018,R10,21,17.507581775490948
14/03/2018,R10,22,15.397218996035056
28/03/2018,R1,1,7.0
28/03/2018,R1,2,5.0
28/03/2018,R1,3,6.0
28/03/2018,R1,4,6.0
28/03/2018,R1,5,8.0
28/03/2018,R1,6,7.0
28/03/2018,R1,7,9.0
28/03/2018,R1,8,5.0
28/03/2018,R1,9,12.03615774007466
28/03/2018,R1,10,31.411952002828848
28/03/2018,R1,11,14.797827982361166
28/03/2018,R1,12,12.461625506453966
28/03/2018,R1,13,33.91214548877651
28/03/2018,R1,14,28.794361573426798
28/03/2018,R1,15,27.9820397747279
28/03/2018,R1,16,35.188100090402585
28/03/2018,R1,17,25.522938853423195
28/03/2018,R2,1,12.0
28/03/2018,R2,2,15.0
28/03/2018,R2,3,11.0
28/03/2018,R2,4,10.0
28/03/2018,R2,5,10.0
28/03/2018,R2,6,17.0
28/03/2018,R2,7,17.0
28/03/2018,R2,8,14.0
28/03/2018,R2,9,14.0
28/03/2018,R2,10,16.0
28/03/2018,R2,11,20.0
28/03/2018,R2,12,21.0
28/03/2018,R2,13,18.0
28/03/2018,R2,14,17.0
28/03/2018,R2,15,11.0
28/03/2018,R2,16,11.0
28/03/2018,R2,17,11.0
28/03/2018,R2,18,10.0
28/03/2018,R2,19,27.422719999216167
28/03/2018,R2,20,15.559309358038817
28/03/2018,R2,21,13.609207622976816
28/03/2018,R2,22,28.78800861878782
28/03/2018,R2,23,34.99883128308363
28/03/2018,R3,1,14.0
28/03/2018,R3,2,17.0
28/03/2018,R3,3,10.0
28/03/2018,R3,4,11.0
28/03/2018,R3,5,9.0
28/03/2018,R3,6,7.0
28/03/2018,R3,7,17.903590219332294
28/03/2018,R3,8,30.413513124985112
28/03/2018,R3,9,21.854288343837688
28/03/2018,R3,10,20.493072214231017
28/03/2018,R3,11,29.868518501720075
28/03/2018,R3,12,24.918334357439534
28/03/2018,R3,13,29.69221382093415
28/03/2018,R3,14,23.91824471671732
28/03/2018,R3,15,25.725136173981635
28/03/2018,R3,16,38.156477543256145
28/03/2018,R3,17,38.88099432671174
28/03/2018,R4,1,6.0
28/03/2018,R4,2,6.0
28/03/2018,R4,3,4.0
28/03/2018,R4,4,4.0
28/03/2018,R4,5,19.080594584616556
28/03/2018,R4,6,16.95394773516955
28/03/2018,R4,7,17.584535567575394
28/03/2018,R4,8,21.410549563650143
28/03/2018,R4,9,27.084399128896475
28/03/2018,R4,10,36.038154098243396
28/03/2018,R4,11,27.819893664496558
28/03/2018,R4,12,29.32485267154001
28/03/2018,R4,13,25.057504804791524
28/03/2018,R5,1,16.0
28/03/2018,R5,2,20.0
28/03/2018,R5,3,18.0
28/03/2018,R5,4,16.0
28/03/2018,R5,5,9.0
28/03/2018,R5,6,13.0
28/03/2018,R5,7,20.0
28/03/2018,R5,8,20.855183953183406
28/03/2018,R5,9,23.579675139094924
28/03/2018,R5,10,26.502204145227807
28/03/2018,R5,11,20.701727537325397
28/03/2018,R5,12,28.861888548280582
28/03/2018,R5,13,24.541839419978444
28/03/2018,R5,14,19.88608414252962
28/03/2018,R5,15,23.794345125999023
28/03/2018,R5,16,25.171273050656445
28/03/2018,R5,17,18.66740726732885
28/03/2018,R5,18,37.256367870120805
28/03/2018,R5,19,22.558334109579153
28/03/2018,R5,20,35.74324420180678
28/03/2018,R5,21,28.588618924290273
28/03/2018,R5,22,23.175494660061847
28/03/2018,R6,1,8.0
28/03/2018,R6,2,9.0
28/03/2018,R6,3,11.0
28/03/2018,R6,4,9.0
28/03/2018,R6,5,8.0
28/03/2018,R6,6,7.0
28/03/2018,R6,7,9.0
28/03/2018,R6,8,5.0
28/03/2018,R6,9,8.0
28/03/2018,R6,10,8.0
28/03/2018,R6,11,25.351056665596968
28/03/2018,R6,12,17.96660454760446
28/03/2018,R6,13,33.31418602418553
28/03/2018,R6,14,31.46952191321319
28/03/2018,R6,15,30.840538358209272
28/03/2018,R6,16,22.699336553312794
28/03/2018,R6,17,32.9386604299554
28/03/2018,R6,18,15.452512824750643
28/03/2018,R6,19,30.859941147522616
28/03/2018,R6,20,24.852507141964256
28/03/2018,R6,21,37.10073245260445
28/03/2018,R6,22,17.03840382172427
28/03/2018,R7,1,12.0
28/03/2018,R7,2,15.0
28/03/2018,R7,3,19.0
28/03/2018,R7,4,21.0
28/03/2018,R7,5,11.0
28/03/2018,R7,6,15.0
28/03/2018,R7,7,12.0
28/03/2018,R7,8,31.2218973289483
28/03/2018,R7,9,21.429015041611116
28/03/2018,R7,10,23.554006989422433
28/03/2018,R7,11,28.287457816807333
28/03/2018,R7,12,23.517476807074026
28/03/2018,R7,13,41.79770139538673
28/03/2018,R7,14,27.29866657453809
28/03/2018,R7,15,35.910438365700536
28/03/2018,R8,1,9.0
28/03/2018,R8,2,7.0
28/03/2018,R8,3,5.0
28/03/2018,R8,4,4.0
28/03/2018,R8,5,5.0
28/03/2018,R8,6,7.0
28/03/2018,R8,7,10.0
28/03/2018,R8,8,8.0
28/03/2018,R8,9,7.0
28/03/2018,R8,10,23.226264973942772
28/03/2018,R8,11,18.122938056173915
28/03/2018,R8,12,21.931303306843045
28/03/2018,R8,13,35.014144431066505
28/03/2018,R8,14,37.75008430757922
28/03/2018,R9,1,3.0
28/03/2018,R9,2,5.0
28/03/2018,R9,3,6.0
28/03/2018,R9,4,8.0
28/03/2018,R9,5,6.0
28/03/2018,R9,6,4.0
28/03/2018,R9,7,4.0
28/03/2018,R9,8,7.0
28/03/2018,R9,9,21.89707150581452
28/03/2018,R9,10,24.201894321993542
28/03/2018,R9,11,23.36156028923653
28/03/2018,R9,12,16.68313608916202
28/03/2018,R9,13,25.56075690056045
28/03/2018,R9,14,25.609852727600543
28/03/2018,R9,15,29.88183487259156
28/03/2018,R9,16,18.00851830781322
28/03/2018,R9,17,31.08114682706954
28/03/2018,R9,18,30.32424113002872
28/03/2018,R10,1,12.0
28/03/2018,R10,2,14.0
28/03/2018,R10,3,17.0
28/03/2018,R10,4,20.0
28/03/2018,R10,5,18.0
28/03/2018,R10,6,11.0
28/03/2018,R10,7,9.0
28/03/2018,R10,8,9.0
28/03/2018,R10,9,11.0
28/03/2018,R10,10,7.0
28/03/2018,R10,11,6.0
28/03/2018,R10,12,5.0
28/03/2018,R10,13,7.0
28/03/2018,R10,14,6.0
28/03/2018,R10,15,23.583958046264442
28/03/2018,R10,16,20.63589989811649
28/03/2018,R10,17,21.618445018626804
28/03/2018,R10,18,32.30309224383678
28/03/2018,R10,19,16.288440212087
28/03/2018,R10,20,17.507581775490948
28/03/2018,R10,21,15.397218996035056
28/03/2018,R10,22,28.3409114290151
28/03/2018,R10,23,43.167223916248474
28/03/2018,R10,24,27.167359754666244
28/03/2018,R11,1,13.053765954160312
28/03/2018,R11,2,8.824492957472316
28/03/2018,R11,3,17.434424613727487
28/03/2018,R11,4,16.870467129594786
28/03/2018,R11,5,20.53082091778401
28/03/2018,R11,6,28.127849558617253
28/03/2018,R11,7,27.124195053597347
28/03/2018,R11,8,36.73200427544118
28/03/2018,R11,9,23.40044243853441
28/03/2018,R12,1,27.80701197155338
28/03/2018,R12,2,9.686464916724663
28/03/2018,R12,3,15.49870554647514
28/03/2018,R12,4,14.158948154254025
28/03/2018,R12,5,9.493859701648104
28/03/2018,R12,6,17.428201680562058
28/03/2018,R12,7,16.390631929960374
28/03/2018,R12,8,29.834713167900954
28/03/2018,R12,9,21.454986889465115
28/03/2018,R12,10,29.16115631228687
28/03/2018,R12,11,26.9322263106594
28/03/2018,R12,12,30.788724477299937
11/04/2018,R1,1,6.0
11/04/2018,R1,2,6.0
11/04/2018,R1,3,8.0
11/04/2018,R1,4,7.0
11/04/2018,R1,5,9.0
11/04/2018,R1,6,5.0
11/04/2018,R1,7,12.03615774007466
11/04/2018,R1,8,31.411952002828848
11/04/2018,R1,9,14.797827982361166
11/04/2018,R1,10,12.461625506453966
11/04/2018,R1,11,33.91214548877651
11/04/2018,R1,12,28.794361573426798
11/04/2018,R1,13,27.9820397747279
11/04/2018,R1,14,35.188100090402585
11/04/2018,R1,15,25.522938853423195
11/04/2018,R1,16,30.815208383130962
11/04/2018,R1,17,25.213598522725505
11/04/2018,R1,18,24.160818838486914
11/04/2018,R2,1,10.0
11/04/2018,R2,2,10.0
11/04/2018,R2,3,17.0
11/04/2018,R2,4,17.0
11/04/2018,R2,5,14.0
11/04/2018,R2,6,14.0
11/04/2018,R2,7,16.0
11/04/2018,R2,8,20.0
11/04/2018,R2,9,21.0
11/04/2018,R2,10,18.0
11/04/2018,R2,11,17.0
11/04/2018,R2,12,11.0
11/04/2018,R2,13,11.0
11/04/2018,R2,14,11.0
11/04/2018,R2,15,10.0
11/04/2018,R2,16,27.422719999216167
11/04/2018,R2,17,15.559309358038817
11/04/2018,R2,18,13.609207622976816
11/04/2018,R2,19,28.78800861878782
11/04/2018,R2,20,34.99883128308363
11/04/2018,R2,21,22.833942076965364
11/04/2018,R2,22,29.57133385378254
11/04/2018,R2,23,27.505854501682062
11/04/2018,R3,1,10.0
11/04/2018,R3,2,11.0
11/04/2018,R3,3,9.0
11/04/2018,R3,4,7.0
11/04/2018,R3,5,17.903590219332294
11/04/2018,R3,6,30.413513124985112
11/04/2018,R3,7,21.854288343837688
11/04/2018,R3,8,20.493072214231017
11/04/2018,R3,9,29.868518501720075
11/04/2018,R3,10,24.918334357439534
11/04/2018,R3,11,29.69221382093415
11/04/2018,R3,12,23.91824471671732
11/04/2018,R3,13,25.725136173981635
11/04/2018,R3,14,38.156477543256145
11/04/2018,R3,15,38.88099432671174
11/04/2018,R3,16,38.77620243938702
11/04/2018,R3,17,26.27181201160385
11/04/2018,R3,18,33.34428873975565
11/04/2018,R3,19,29.555253581989383
11/04/2018,R3,20,25.81959186305264
11/04/2018,R3,21,28.404150398931943
11/04/2018,R3,22,29.040611710214126
11/04/2018,R4,1,4.0
11/04/2018,R4,2,4.0
11/04/2018,R4,3,19.080594584616556
11/04/2018,R4,4,16.95394773516955
11/04/2018,R4,5,17.584535567575394
11/04/2018,R4,6,21.410549563650143
11/04/2018,R4,7,27.084399128896475
11/04/2018,R4,8,36.038154098243396
11/04/2018,R4,9,27.819893664496558
11/04/2018,R4,10,29.32485267154001
11/04/2018,R4,11,25.057504804791524
11/04/2018,R4,12,26.411632824388246
11/04/2018,R4,13,24.481138493730125
11/04/2018,R4,14,24.697580621623587
11/04/2018,R4,15,21.10246202661975
11/04/2018,R4,16,26.234563292474824
11/04/2018,R5,1,9.0
11/04/2018,R5,2,13.0
11/04/2018,R5,3,20.0
11/04/2018,R5,4,20.855183953183406
11/04/2018,R5,5,23.579675139094924
11/04/2018,R5,6,26.502204145227807
11/04/2018,R5,7,20.701727537325397
11/04/2018,R5,8,28.861888548280582
11/04/2018,R5,9,24.541839419978444
11/04/2018,R5,10,19.88608414252962
11/04/2018,R5,11,23.794345125999023
11/04/2018,R5,12,25.171273050656445
11/04/2018,R5,13,18.66740726732885
11/04/2018,R5,14,37.256367870120805
11/04/2018,R5,15,22.558334109579153
11/04/2018,R5,16,35.74324420180678
11/04/2018,R5,17,28.588618924290273
11/04/2018,R5,18,23.175494660061847
11/04/2018,R5,19,28.507758789541107
11/04/2018,R5,20,24.146623970651934
11/04/2018,R5,21,27.72580851649426
11/04/2018,R5,22,18.331003754445614
11/04/2018,R5,23,39.006802420668464
11/04/2018,R6,1,8.0
11/04/2018,R6,2,9.0
11/04/2018,R6,3,11.0
11/04/2018,R6,4,9.0
11/04/2018,R6,5,8.0
11/04/2018,R6,6,7.0
11/04/2018,R6,7,9.0
11/04/2018,R6,8,5.0
11/04/2018,R6,9,8.0
11/04/2018,R6,10,8.0
11/04/2018,R6,11,25.351056665596968
11/04/2018,R6,12,17.96660454760446
11/04/2018,R6,13,33.31418602418553
11/04/2018,R6,14,31.46952191321319
11/04/2018,R6,15,30.840538358209272
11/04/2018,R6,16,22.699336553312794
11/04/2018,R6,17,32.9386604299554
11/04/2018,R6,18,15.452512824750643
11/04/2018,R6,19,30.859941147522616
11/04/2018,R6,20,24.852507141964256
11/04/2018,R6,21,37.10073245260445
11/04/2018,R6,22,17.03840382172427
11/04/2018,R7,1,15.0
11/04/2018,R7,2,19.0
11/04/2018,R7,3,21.0
11/04/2018,R7,4,11.0
11/04/2018,R7,5,15.0
11/04/2018,R7,6,12.0
11/04/2018,R7,7,31.2218973289483
11/04/2018,R7,8,21.429015041611116
11/04/2018,R7,9,23.554006989422433
11/04/2018,R7,10,28.287457816807333
11/04/2018,R7,11,23.517476807074026
11/04/2018,R7,12,41.79770139538673
11/04/2018,R7,13,27.29866657453809
11/04/2018,R7,14,35.910438365700536
11/04/2018,R7,15,36.817075727696384
11/04/2018,R7,16,25.03871936954556
11/04/2018,R7,17,43.047508852509296
11/04/2018,R8,1,7.0
11/04/2018,R8,2,5.0
11/04/2018,R8,3,4.0
11/04/2018,R8,4,5.0
11/04/2018,R8,5,7.0
11/04/2018,R8,6,10.0
11/04/2018,R8,7,8.0
11/04/2018,R8,8,7.0
11/04/2018,R8,9,23.226264973942772
11/04/2018,R8,10,18.122938056173915
11/04/2018,R8,11,21.931303306843045
11/04/2018,R8,12,35.014144431066505
11/04/2018,R8,13,37.75008430757922
11/04/2018,R8,14,20.630184586132593
11/04/2018,R8,15,34.79792712465981
11/04/2018,R8,16,28.63010659036337
11/04/2018,R8,17,18.4307713047163
11/04/2018,R8,18,30.25367486642898
11/04/2018,R9,1,6.0
11/04/2018,R9,2,8.0
11/04/2018,R9,3,6.0
11/04/2018,R9,4,4.0
11/04/2018,R9,5,4.0
11/04/2018,R9,6,7.0
11/04/2018,R9,7,21.89707150581452
11/04/2018,R9,8,24.201894321993542
11/04/2018,R9,9,23.36156028923653
11/04/2018,R9,10,16.68313608916202
11/04/2018,R9,11,25.56075690056045
11/04/2018,R9,12,25.609852727600543
11/04/2018,R9,13,29.88183487259156
11/04/2018,R9,14,18.00851830781322
11/04/2018,R9,15,31.08114682706954
11/04/2018,R9,16,30.32424113002872
11/04/2018,R9,17,25.80293348635519
11/04/2018,R9,18,31.014740778872493
11/04/2018,R9,19,25.861014172831798
11/04/2018,R9,20,39.117883394234234
11/04/2018,R9,21,31.32932263127917
11/04/2018,R9,22,30.452316802535393
11/04/2018,R10,1,20.0
11/04/2018,R10,2,18.0
11/04/2018,R10,3,11.0
11/04/2018,R10,4,9.0
11/04/2018,R10,5,9.0
11/04/2018,R10,6,11.0
11/04/2018,R10,7,7.0
11/04/2018,R10,8,6.0
11/04/2018,R10,9,5.0
11/04/2018,R10,10,7.0
11/04/2018,R10,11,6.0
11/04/2018,R10,12,23.583958046264442
11/04/2018,R10,13,20.63589989811649
11/04/2018,R10,14,21.618445018626804
11/04/2018,R10,15,32.30309224383678
11/04/2018,R10,16,16.288440212087
11/04/2018,R10,17,17.507581775490948
11/04/2018,R10,18,15.397218996035056
11/04/2018,R10,19,28.3409114290151
11/04/2018,R10,20,43.167223916248474
11/04/2018,R10,21,27.167359754666244
11/04/2018,R10,22,47.5154583835506
11/04/2018,R10,23,30.176269320152663
11/04/2018,R10,24,33.86403975390297
11/04/2018,R10,25,27.320109585596636
11/04/2018,R11,1,13.053765954160312
11/04/2018,R11,2,8.824492957472316
11/04/2018,R11,3,17.434424613727487
11/04/2018,R11,4,16.870467129594786
11/04/2018,R11,5,20.53082091778401
11/04/2018,R11,6,28.127849558617253
11/04/2018,R11,7,27.124195053597347
11/04/2018,R11,8,36.73200427544118
11/04/2018,R11,9,23.40044243853441
11/04/2018,R11,10,28.068043128752493
11/04/2018,R12,1,9.686464916724663
11/04/2018,R12,2,15.49870554647514
11/04/2018,R12,3,14.158948154254025
11/04/2018,R12,4,9.493859701648104
11/04/2018,R12,5,17.428201680562058
11/04/2018,R12,6,16.390631929960374
11/04/2018,R12,7,29.834713167900954
11/04/2018,R12,8,21.454986889465115
11/04/2018,R12,9,29.16115631228687
11/04/2018,R12,10,26.9322263106594
11/04/2018,R12,11,30.788724477299937
11/04/2018,R12,12,31.153427239644202
11/04/2018,R12,13,30.54474926402211
11/04/2018,R12,14,31.86938497205961
11/04/2018,R12,15,30.43766125857025
11/04/2018,R13,1,19.814938318635733
11/04/2018,R13,2,13.635725317557107
11/04/2018,R13,3,18.05463970036969
11/04/2018,R13,4,11.462192552041696
11/04/2018,R13,5,9.07022918133811
11/04/2018,R13,6,12.095142110099053
11/04/2018,R13,7,15.135518509552357
