Date,Rhizome,Internode number,Internode length
04/01/2000,R6,4,5.0
04/01/2000,R6,5,5.0
04/01/2000,R6,6,10.0
04/01/2000,R6,7,7.0
04/01/2000,R6,8,5.0
04/01/2000,R6,9,11.410638299985704
04/01/2000,R6,10,18.13825124234346
04/01/2000,R7,1,10.0
04/01/2000,R7,2,12.0
04/01/2000,R7,3,20.0
04/01/2000,R7,4,12.0
04/01/2000,R7,5,13.0
04/01/2000,R7,6,15.0
04/01/2000,R7,7,20.0
04/01/2000,R7,8,20.0
04/01/2000,R7,9,20.0
04/01/2000,R7,10,20.0
04/01/2000,R7,11,21.0
04/01/2000,R7,12,25.0
04/01/2000,R7,13,24.0
04/01/2000,R7,14,11.194656460304008
04/01/2000,R7,15,24.58470629569955
04/01/2000,R8,1,14.0
04/01/2000,R8,2,11.0
04/01/2000,R8,3,15.0
04/01/2000,R8,4,20.0
04/01/2000,R8,5,27.0
04/01/2000,R8,6,28.0
04/01/2000,R8,7,40.0
04/01/2000,R8,8,30.0
04/01/2000,R8,9,30.0
04/01/2000,R8,10,29.0
04/01/2000,R8,11,28.0
04/01/2000,R8,12,21.0
04/01/2000,R8,13,29.0
04/01/2000,R8,14,28.0
04/01/2000,R8,15,10.768941785737363
04/01/2000,R9,1,11.0
04/01/2000,R9,2,13.0
04/01/2000,R9,3,17.0
04/01/2000,R9,4,20.0
04/01/2000,R9,5,14.0
04/01/2000,R9,6,10.0
04/01/2000,R9,7,7.0
04/01/2000,R9,8,10.0
04/01/2000,R9,9,10.0
04/01/2000,R9,10,10.0
04/01/2000,R9,11,10.0
04/01/2000,R9,12,7.0
04/01/2000,R9,13,10.95389684446722
04/01/2000,R9,14,7.851746474080082
04/01/2000,R9,15,15.918856667778595
04/01/2000,R10,1,10.0
04/01/2000,R10,2,10.0
04/01/2000,R10,3,12.0
04/01/2000,R10,4,10.0
04/01/2000,R10,5,10.0
04/01/2000,R10,6,10.0
04/01/2000,R10,7,10.0
04/01/2000,R10,8,10.0
04/01/2000,R10,9,7.0
04/01/2000,R10,10,8.0
04/01/2000,R10,11,7.0
04/01/2000,R10,12,9.95650551088853
04/01/2000,R10,13,7.751358826393039
04/01/2000,R10,14,11.372473826215245
17/01/2000,R1,1,21.0
17/01/2000,R1,2,25.0
17/01/2000,R1,3,17.0
17/01/2000,R1,4,20.0
17/01/2000,R1,5,20.0
17/01/2000,R1,6,25.0
17/01/2000,R1,7,25.0
17/01/2000,R1,8,32.0
17/01/2000,R1,9,24.0
17/01/2000,R1,10,20.0
17/01/2000,R1,11,20.0
17/01/2000,R1,12,28.0
17/01/2000,R1,13,27.0
17/01/2000,R1,14,27.0
17/01/2000,R1,15,29.0
17/01/2000,R1,16,29.0
17/01/2000,R1,17,31.0
17/01/2000,R1,18,8.332658142738952
17/01/2000,R1,19,5.164085447483204
17/01/2000,R2,1,8.0
17/01/2000,R2,2,10.0
17/01/2000,R2,3,10.0
17/01/2000,R2,4,10.0
17/01/2000,R2,5,10.0
17/01/2000,R2,6,11.0
17/01/2000,R2,7,11.0
17/01/2000,R2,8,15.0
17/01/2000,R2,9,15.0
17/01/2000,R2,10,13.0
17/01/2000,R2,11,7.0
17/01/2000,R2,12,11.203592006203952
17/01/2000,R2,13,12.401564135038255
17/01/2000,R2,14,17.105183145333356
17/01/2000,R2,15,7.115184703416931
17/01/2000,R2,16,16.81029591169431
17/01/2000,R3,1,10.0
17/01/2000,R3,2,10.0
17/01/2000,R3,3,12.0
17/01/2000,R3,4,17.0
17/01/2000,R3,5,17.0
17/01/2000,R3,6,17.0
17/01/2000,R3,7,13.0
17/01/2000,R3,8,15.0
17/01/2000,R3,9,10.0
17/01/2000,R3,10,10.0
17/01/2000,R3,11,15.0
17/01/2000,R3,12,10.0
17/01/2000,R3,13,10.0
17/01/2000,R3,14,20.959555908374906
17/01/2000,R3,15,16.505192811388554
17/01/2000,R3,16,11.843873470415758
17/01/2000,R3,17,23.063120822442396
17/01/2000,R3,18,7.650520857723297
17/01/2000,R3,19,16.18434855099092
17/01/2000,R4,1,7.0
17/01/2000,R4,2,10.0
17/01/2000,R4,3,15.0
17/01/2000,R4,4,17.0
17/01/2000,R4,5,15.0
17/01/2000,R4,6,15.0
17/01/2000,R4,7,13.0
17/01/2000,R4,8,7.0
17/01/2000,R4,9,14.0
17/01/2000,R4,10,8.071944768609065
17/01/2000,R4,11,9.879188012312303
17/01/2000,R4,12,5.3903891172971345
17/01/2000,R5,1,10.0
17/01/2000,R5,2,13.0
17/01/2000,R5,3,20.0
17/01/2000,R5,4,20.0
17/01/2000,R5,5,15.0
17/01/2000,R5,6,15.0
17/01/2000,R5,7,15.0
17/01/2000,R5,8,15.0
17/01/2000,R5,9,10.0
17/01/2000,R5,10,8.0
17/01/2000,R5,11,15.209339885151122
17/01/2000,R5,12,5.765673391671503
17/01/2000,R5,13,7.2475916919134
17/01/2000,R5,14,13.134222388166856
17/01/2000,R5,15,9.897102041999801
17/01/2000,R5,16,9.95121882206402
17/01/2000,R5,17,16.209831320477935
17/01/2000,R6,1,5.0
17/01/2000,R6,2,7.0
17/01/2000,R6,3,5.0
17/01/2000,R6,4,5.0
17/01/2000,R6,5,10.0
17/01/2000,R6,6,7.0
17/01/2000,R6,7,5.0
17/01/2000,R6,8,11.410638299985704
17/01/2000,R6,9,18.13825124234346
17/01/2000,R6,10,12.49559043013038
17/01/2000,R6,11,9.828611689668051
17/01/2000,R6,12,18.037285016570543
17/01/2000,R6,13,21.92817258673607
17/01/2000,R7,1,12.0
17/01/2000,R7,2,13.0
17/01/2000,R7,3,15.0
17/01/2000,R7,4,20.0
17/01/2000,R7,5,20.0
17/01/2000,R7,6,20.0
17/01/2000,R7,7,20.0
17/01/2000,R7,8,21.0
17/01/2000,R7,9,25.0
17/01/2000,R7,10,24.0
17/01/2000,R7,11,11.194656460304008
17/01/2000,R7,12,24.58470629569955
17/01/2000,R7,13,3.28990207508719
17/01/2000,R7,14,11.073952325883045
17/01/2000,R7,15,18.542179874983184
17/01/2000,R8,1,15.0
17/01/2000,R8,2,20.0
17/01/2000,R8,3,27.0
17/01/2000,R8,4,28.0
17/01/2000,R8,5,40.0
17/01/2000,R8,6,30.0
17/01/2000,R8,7,30.0
17/01/2000,R8,8,29.0
17/01/2000,R8,9,28.0
17/01/2000,R8,10,21.0
17/01/2000,R8,11,29.0
17/01/2000,R8,12,28.0
17/01/2000,R8,13,10.768941785737363
17/01/2000,R8,14,9.01732140757997
17/01/2000,R8,15,16.164210414637264
17/01/2000,R9,1,13.0
17/01/2000,R9,2,17.0
17/01/2000,R9,3,20.0
17/01/2000,R9,4,14.0
17/01/2000,R9,5,10.0
17/01/2000,R9,6,7.0
17/01/2000,R9,7,10.0
17/01/2000,R9,8,10.0
17/01/2000,R9,9,10.0
17/01/2000,R9,10,10.0
17/01/2000,R9,11,7.0
17/01/2000,R9,12,10.95389684446722
17/01/2000,R9,13,7.851746474080082
17/01/2000,R9,14,15.918856667778595
17/01/2000,R9,15,20.178234843206134
17/01/2000,R9,16,5.892268595137597
17/01/2000,R10,1,12.0
17/01/2000,R10,2,10.0
17/01/2000,R10,3,10.0
17/01/2000,R10,4,10.0
17/01/2000,R10,5,10.0
17/01/2000,R10,6,10.0
17/01/2000,R10,7,7.0
17/01/2000,R10,8,8.0
17/01/2000,R10,9,7.0
17/01/2000,R10,10,9.95650551088853
17/01/2000,R10,11,7.751358826393039
17/01/2000,R10,12,11.372473826215245
17/01/2000,R10,13,9.867278655882254
17/01/2000,R10,14,16.87199135534173
17/01/2000,R10,15,4.073455863370219
01/02/2000,R1,1,25.0
01/02/2000,R1,2,17.0
01/02/2000,R1,3,20.0
01/02/2000,R1,4,20.0
01/02/2000,R1,5,25.0
01/02/2000,R1,6,25.0
01/02/2000,R1,7,32.0
01/02/2000,R1,8,24.0
01/02/2000,R1,9,20.0
01/02/2000,R1,10,20.0
01/02/2000,R1,11,28.0
01/02/2000,R1,12,27.0
01/02/2000,R1,13,27.0
01/02/2000,R1,14,29.0
01/02/2000,R1,15,29.0
01/02/2000,R1,16,31.0
01/02/2000,R1,17,8.332658142738952
01/02/2000,R1,18,5.164085447483204
01/02/2000,R1,19,8.127768700910108
01/02/2000,R1,20,9.738759126317174
01/02/2000,R2,1,8.0
01/02/2000,R2,2,10.0
01/02/2000,R2,3,10.0
01/02/2000,R2,4,10.0
01/02/2000,R2,5,10.0
01/02/2000,R2,6,11.0
01/02/2000,R2,7,11.0
01/02/2000,R2,8,15.0
01/02/2000,R2,9,15.0
01/02/2000,R2,10,13.0
01/02/2000,R2,11,7.0
01/02/2000,R2,12,11.203592006203952
01/02/2000,R2,13,12.401564135038255
01/02/2000,R2,14,17.105183145333356
01/02/2000,R2,15,7.115184703416931
01/02/2000,R2,16,16.81029591169431
01/02/2000,R2,17,15.213946491130432
01/02/2000,R3,1,10.0
01/02/2000,R3,2,12.0
01/02/2000,R3,3,17.0
01/02/2000,R3,4,17.0
01/02/2000,R3,5,17.0
01/02/2000,R3,6,13.0
01/02/2000,R3,7,15.0
01/02/2000,R3,8,10.0
01/02/2000,R3,9,10.0
01/02/2000,R3,10,15.0
01/02/2000,R3,11,10.0
01/02/2000,R3,12,10.0
01/02/2000,R3,13,20.959555908374906
01/02/2000,R3,14,16.505192811388554
01/02/2000,R3,15,11.843873470415758
01/02/2000,R3,16,23.063120822442396
01/02/2000,R3,17,7.650520857723297
01/02/2000,R3,18,16.18434855099092
01/02/2000,R3,19,6.601697815548342
01/02/2000,R4,1,10.0
01/02/2000,R4,2,15.0
01/02/2000,R4,3,17.0
01/02/2000,R4,4,15.0
01/02/2000,R4,5,15.0
01/02/2000,R4,6,13.0
01/02/2000,R4,7,7.0
01/02/2000,R4,8,14.0
01/02/2000,R4,9,8.071944768609065
01/02/2000,R4,10,9.879188012312303
01/02/2000,R4,11,5.3903891172971345
01/02/2000,R4,12,14.18417725457699
01/02/2000,R4,13,7.3843121373268
01/02/2000,R5,1,20.0
01/02/2000,R5,2,20.0
01/02/2000,R5,3,15.0
01/02/2000,R5,4,15.0
01/02/2000,R5,5,15.0
01/02/2000,R5,6,15.0
01/02/2000,R5,7,10.0
01/02/2000,R5,8,8.0
01/02/2000,R5,9,15.209339885151122
01/02/2000,R5,10,5.765673391671503
01/02/2000,R5,11,7.2475916919134
01/02/2000,R5,12,13.134222388166856
01/02/2000,R5,13,9.897102041999801
01/02/2000,R5,14,9.95121882206402
01/02/2000,R5,15,16.209831320477935
01/02/2000,R5,16,14.194495921642309
01/02/2000,R5,17,9.849335593269048
01/02/2000,R5,18,16.368442926767123
01/02/2000,R6,1,5.0
01/02/2000,R6,2,7.0
01/02/2000,R6,3,5.0
01/02/2000,R6,4,5.0
01/02/2000,R6,5,10.0
01/02/2000,R6,6,7.0
01/02/2000,R6,7,5.0
01/02/2000,R6,8,11.410638299985704
01/02/2000,R6,9,18.13825124234346
01/02/2000,R6,10,12.49559043013038
01/02/2000,R6,11,9.828611689668051
01/02/2000,R6,12,18.037285016570543
01/02/2000,R6,13,21.92817258673607
01/02/2000,R6,14,25.455082432267133
01/02/2000,R7,1,13.0
01/02/2000,R7,2,15.0
01/02/2000,R7,3,20.0
01/02/2000,R7,4,20.0
01/02/2000,R7,5,20.0
01/02/2000,R7,6,20.0
01/02/2000,R7,7,21.0
01/02/2000,R7,8,25.0
01/02/2000,R7,9,24.0
01/02/2000,R7,10,11.194656460304008
01/02/2000,R7,11,24.58470629569955
01/02/2000,R7,12,3.28990207508719
01/02/2000,R7,13,11.073952325883045
01/02/2000,R7,14,18.542179874983184
01/02/2000,R7,15,9.552638960220433
01/02/2000,R7,16,14.742616334897793
01/02/2000,R8,1,20.0
01/02/2000,R8,2,27.0
01/02/2000,R8,3,28.0
01/02/2000,R8,4,40.0
01/02/2000,R8,5,30.0
01/02/2000,R8,6,30.0
01/02/2000,R8,7,29.0
01/02/2000,R8,8,28.0
01/02/2000,R8,9,21.0
01/02/2000,R8,10,29.0
01/02/2000,R8,11,28.0
01/02/2000,R8,12,10.768941785737363
01/02/2000,R8,13,9.01732140757997
01/02/2000,R8,14,16.164210414637264
01/02/2000,R8,15,10.052837055322499
01/02/2000,R9,1,14.0
01/02/2000,R9,2,10.0
01/02/2000,R9,3,7.0
01/02/2000,R9,4,10.0
01/02/2000,R9,5,10.0
01/02/2000,R9,6,10.0
01/02/2000,R9,7,10.0
01/02/2000,R9,8,7.0
01/02/2000,R9,9,10.95389684446722
01/02/2000,R9,10,7.851746474080082
01/02/2000,R9,11,15.918856667778595
01/02/2000,R9,12,20.178234843206134
01/02/2000,R9,13,5.892268595137597
01/02/2000,R9,14,8.02389806453054
01/02/2000,R9,15,7.331205625997497
01/02/2000,R9,16,12.257977069295455
01/02/2000,R9,17,5.864029317443641
01/02/2000,R9,18,20.00038828566007
01/02/2000,R9,19,23.579434383474197
01/02/2000,R10,1,10.0
01/02/2000,R10,2,10.0
01/02/2000,R10,3,10.0
01/02/2000,R10,4,10.0
01/02/2000,R10,5,7.0
01/02/2000,R10,6,8.0
01/02/2000,R10,7,7.0
01/02/2000,R10,8,9.95650551088853
01/02/2000,R10,9,7.751358826393039
01/02/2000,R10,10,11.372473826215245
01/02/2000,R10,11,9.867278655882254
01/02/2000,R10,12,16.87199135534173
01/02/2000,R10,13,4.073455863370219
01/02/2000,R10,14,13.695882468046602
01/02/2000,R10,15,15.684014118751424
01/02/2000,R10,16,17.19720909090783
01/02/2000,R10,17,15.641139754677665
01/02/2000,R11,1,8.791507826158988
01/02/2000,R11,2,11.52207159207174
01/02/2000,R11,3,8.351424235549038
01/02/2000,R11,4,2.5680425667964473
01/02/2000,R11,5,6.683435071182355
01/02/2000,R11,6,16.32336535445209
01/02/2000,R11,7,5.3572556473944895
01/02/2000,R11,8,26.479489987126186
01/02/2000,R11,9,23.07957321783039
01/02/2000,R12,1,10.366560530482516
01/02/2000,R12,2,8.78345505641585
01/02/2000,R12,3,10.12954952562777
01/02/2000,R12,4,5.364602485512931
01/02/2000,R12,5,6.980420586586921
01/02/2000,R12,6,6.97917057180167
16/02/2000,R1,1,20.0
16/02/2000,R1,2,25.0
16/02/2000,R1,3,25.0
16/02/2000,R1,4,32.0
16/02/2000,R1,5,24.0
16/02/2000,R1,6,20.0
16/02/2000,R1,7,20.0
16/02/2000,R1,8,28.0
16/02/2000,R1,9,27.0
16/02/2000,R1,10,27.0
16/02/2000,R1,11,29.0
16/02/2000,R1,12,29.0
16/02/2000,R1,13,31.0
16/02/2000,R1,14,8.332658142738952
16/02/2000,R1,15,5.164085447483204
16/02/2000,R1,16,8.127768700910108
16/02/2000,R1,17,9.738759126317174
16/02/2000,R1,18,14.690635929012865
16/02/2000,R1,19,9.839827537942638
16/02/2000,R1,20,20.819596787718815
16/02/2000,R2,1,10.0
16/02/2000,R2,2,10.0
16/02/2000,R2,3,10.0
16/02/2000,R2,4,10.0
16/02/2000,R2,5,11.0
16/02/2000,R2,6,11.0
16/02/2000,R2,7,15.0
16/02/2000,R2,8,15.0
16/02/2000,R2,9,13.0
16/02/2000,R2,10,7.0
16/02/2000,R2,11,11.203592006203952
16/02/2000,R2,12,12.401564135038255
16/02/2000,R2,13,17.105183145333356
16/02/2000,R2,14,7.115184703416931
16/02/2000,R2,15,16.81029591169431
16/02/2000,R2,16,15.213946491130432
16/02/2000,R2,17,8.124966325827744
16/02/2000,R2,18,21.854986736896443
16/02/2000,R2,19,9.949139020818304
16/02/2000,R3,1,12.0
16/02/2000,R3,2,17.0
16/02/2000,R3,3,17.0
16/02/2000,R3,4,17.0
16/02/2000,R3,5,13.0
16/02/2000,R3,6,15.0
16/02/2000,R3,7,10.0
16/02/2000,R3,8,10.0
16/02/2000,R3,9,15.0
16/02/2000,R3,10,10.0
16/02/2000,R3,11,10.0
16/02/2000,R3,12,20.959555908374906
16/02/2000,R3,13,16.505192811388554
16/02/2000,R3,14,11.843873470415758
16/02/2000,R3,15,23.063120822442396
16/02/2000,R3,16,7.650520857723297
16/02/2000,R3,17,16.18434855099092
16/02/2000,R3,18,6.601697815548342
16/02/2000,R3,19,11.837939494298803
16/02/2000,R3,20,26.20362575934954
16/02/2000,R3,21,12.183507386677134
16/02/2000,R4,1,15.0
16/02/2000,R4,2,17.0
16/02/2000,R4,3,15.0
16/02/2000,R4,4,15.0
16/02/2000,R4,5,13.0
16/02/2000,R4,6,7.0
16/02/2000,R4,7,14.0
16/02/2000,R4,8,8.071944768609065
16/02/2000,R4,9,9.879188012312303
16/02/2000,R4,10,5.3903891172971345
16/02/2000,R4,11,14.18417725457699
16/02/2000,R4,12,7.3843121373268
16/02/2000,R4,13,7.033586204496195
16/02/2000,R4,14,9.198139365293079
16/02/2000,R5,1,15.0
16/02/2000,R5,2,15.0
16/02/2000,R5,3,15.0
16/02/2000,R5,4,15.0
16/02/2000,R5,5,10.0
16/02/2000,R5,6,8.0
16/02/2000,R5,7,15.209339885151122
16/02/2000,R5,8,5.765673391671503
16/02/2000,R5,9,7.2475916919134
16/02/2000,R5,10,13.134222388166856
16/02/2000,R5,11,9.897102041999801
16/02/2000,R5,12,9.95121882206402
16/02/2000,R5,13,16.209831320477935
16/02/2000,R5,14,14.194495921642309
16/02/2000,R5,15,9.849335593269048
16/02/2000,R5,16,16.368442926767123
16/02/2000,R5,17,18.589450629802684
16/02/2000,R5,18,4.836967891162729
16/02/2000,R5,19,11.637661742148333
16/02/2000,R6,1,7.0
16/02/2000,R6,2,5.0
16/02/2000,R6,3,5.0
16/02/2000,R6,4,10.0
16/02/2000,R6,5,7.0
16/02/2000,R6,6,5.0
16/02/2000,R6,7,11.410638299985704
16/02/2000,R6,8,18.13825124234346
16/02/2000,R6,9,12.49559043013038
16/02/2000,R6,10,9.828611689668051
16/02/2000,R6,11,18.037285016570543
16/02/2000,R6,12,21.92817258673607
16/02/2000,R6,13,25.455082432267133
16/02/2000,R6,14,14.614569502950985
16/02/2000,R7,1,20.0
16/02/2000,R7,2,20.0
16/02/2000,R7,3,20.0
16/02/2000,R7,4,20.0
16/02/2000,R7,5,21.0
16/02/2000,R7,6,25.0
16/02/2000,R7,7,24.0
16/02/2000,R7,8,11.194656460304008
16/02/2000,R7,9,24.58470629569955
16/02/2000,R7,10,3.28990207508719
16/02/2000,R7,11,11.073952325883045
16/02/2000,R7,12,18.542179874983184
16/02/2000,R7,13,9.552638960220433
16/02/2000,R7,14,14.742616334897793
16/02/2000,R7,15,18.172959154430405
16/02/2000,R7,16,13.07124224418049
16/02/2000,R8,1,20.0
16/02/2000,R8,2,27.0
16/02/2000,R8,3,28.0
16/02/2000,R8,4,40.0
16/02/2000,R8,5,30.0
16/02/2000,R8,6,30.0
16/02/2000,R8,7,29.0
16/02/2000,R8,8,28.0
16/02/2000,R8,9,21.0
16/02/2000,R8,10,29.0
16/02/2000,R8,11,28.0
16/02/2000,R8,12,10.768941785737363
16/02/2000,R8,13,9.01732140757997
16/02/2000,R8,14,16.164210414637264
16/02/2000,R8,15,10.052837055322499
16/02/2000,R9,1,7.0
16/02/2000,R9,2,10.0
16/02/2000,R9,3,10.0
16/02/2000,R9,4,10.0
16/02/2000,R9,5,10.0
16/02/2000,R9,6,7.0
16/02/2000,R9,7,10.95389684446722
16/02/2000,R9,8,7.851746474080082
16/02/2000,R9,9,15.918856667778595
16/02/2000,R9,10,20.178234843206134
16/02/2000,R9,11,5.892268595137597
16/02/2000,R9,12,8.02389806453054
16/02/2000,R9,13,7.331205625997497
16/02/2000,R9,14,12.257977069295455
16/02/2000,R9,15,5.864029317443641
16/02/2000,R9,16,20.00038828566007
16/02/2000,R9,17,23.579434383474197
16/02/2000,R9,18,17.51684210570764
16/02/2000,R9,19,7.618741725257709
16/02/2000,R9,20,22.65123816063678
16/02/2000,R10,1,10.0
16/02/2000,R10,2,10.0
16/02/2000,R10,3,10.0
16/02/2000,R10,4,7.0
16/02/2000,R10,5,8.0
16/02/2000,R10,6,7.0
16/02/2000,R10,7,9.95650551088853
16/02/2000,R10,8,7.751358826393039
16/02/2000,R10,9,11.372473826215245
16/02/2000,R10,10,9.867278655882254
16/02/2000,R10,11,16.87199135534173
16/02/2000,R10,12,4.073455863370219
16/02/2000,R10,13,13.695882468046602
16/02/2000,R10,14,15.684014118751424
16/02/2000,R10,15,17.19720909090783
16/02/2000,R10,16,15.641139754677665
16/02/2000,R10,17,11.95987366735844
16/02/2000,R10,18,7.489855226040798
16/02/2000,R10,19,9.274474473540403
16/02/2000,R11,1,8.351424235549038
16/02/2000,R11,2,2.5680425667964473
16/02/2000,R11,3,6.683435071182355
16/02/2000,R11,4,16.32336535445209
16/02/2000,R11,5,5.3572556473944895
16/02/2000,R11,6,26.479489987126186
16/02/2000,R11,7,23.07957321783039
16/02/2000,R11,8,20.236642589392098
16/02/2000,R11,9,7.418379783233117
16/02/2000,R11,10,15.268751440478967
16/02/2000,R12,1,10.366560530482516
16/02/2000,R12,2,8.78345505641585
16/02/2000,R12,3,10.12954952562777
16/02/2000,R12,4,5.364602485512931
16/02/2000,R12,5,6.980420586586921
16/02/2000,R12,6,6.97917057180167
16/02/2000,R12,7,14.261862290617008
16/02/2000,R12,8,12.62834294572846
16/02/2000,R13,1,6.064738251779301
16/02/2000,R13,2,9.789062390629375
16/02/2000,R13,3,4.979034264877888
16/02/2000,R13,4,2.7414397683701957
16/02/2000,R13,5,5.913143979961288
16/02/2000,R13,6,4.4681128900231855
16/02/2000,R13,7,4.04257999517853
16/02/2000,R13,8,9.125370361779936
16/02/2000,R13,9,8.524110503628032
16/02/2000,R13,10,11.267468404804815
16/02/2000,R13,11,4.070157828195038
16/02/2000,R13,12,12.914368660941204
16/02/2000,R13,13,9.826415216329323
16/02/2000,R13,14,13.124781650512947
16/02/2000,R13,15,29.3964402578045
16/02/2000,R14,1,21.36596361033712
16/02/2000,R14,2,2.1724235404777814
16/02/2000,R14,3,3.9215982568458627
16/02/2000,R14,4,3.440392640048983
16/02/2000,R14,5,8.366874732854004
16/02/2000,R14,6,6.57286694955072
16/02/2000,R14,7,23.724000864610144
16/02/2000,R14,8,24.544844293204193
16/02/2000,R14,9,11.217349352076342
02/03/2000,R1,1,25.0
02/03/2000,R1,2,25.0
02/03/2000,R1,3,32.0
02/03/2000,R1,4,24.0
02/03/2000,R1,5,20.0
02/03/2000,R1,6,20.0
02/03/2000,R1,7,28.0
02/03/2000,R1,8,27.0
02/03/2000,R1,9,27.0
02/03/2000,R1,10,29.0
02/03/2000,R1,11,29.0
02/03/2000,R1,12,31.0
02/03/2000,R1,13,8.332658142738952
02/03/2000,R1,14,5.164085447483204
02/03/2000,R1,15,8.127768700910108
02/03/2000,R1,16,9.738759126317174
02/03/2000,R1,17,14.690635929012865
02/03/2000,R1,18,9.839827537942638
02/03/2000,R1,19,20.819596787718815
02/03/2000,R1,20,10.787410391003455
02/03/2000,R1,21,13.518613336435294
02/03/2000,R2,1,10.0
02/03/2000,R2,2,10.0
02/03/2000,R2,3,10.0
02/03/2000,R2,4,10.0
02/03/2000,R2,5,11.0
02/03/2000,R2,6,11.0
02/03/2000,R2,7,15.0
02/03/2000,R2,8,15.0
02/03/2000,R2,9,13.0
02/03/2000,R2,10,7.0
02/03/2000,R2,11,11.203592006203952
02/03/2000,R2,12,12.401564135038255
02/03/2000,R2,13,17.105183145333356
02/03/2000,R2,14,7.115184703416931
02/03/2000,R2,15,16.81029591169431
02/03/2000,R2,16,15.213946491130432
02/03/2000,R2,17,8.124966325827744
02/03/2000,R2,18,21.854986736896443
02/03/2000,R2,19,9.949139020818304
02/03/2000,R2,20,19.2534025114897
02/03/2000,R2,21,11.160016245373027
02/03/2000,R2,22,9.38022321403728
02/03/2000,R3,1,17.0
02/03/2000,R3,2,17.0
02/03/2000,R3,3,13.0
02/03/2000,R3,4,15.0
02/03/2000,R3,5,10.0
02/03/2000,R3,6,10.0
02/03/2000,R3,7,15.0
02/03/2000,R3,8,10.0
02/03/2000,R3,9,10.0
02/03/2000,R3,10,20.959555908374906
02/03/2000,R3,11,16.505192811388554
02/03/2000,R3,12,11.843873470415758
02/03/2000,R3,13,23.063120822442396
02/03/2000,R3,14,7.650520857723297
02/03/2000,R3,15,16.18434855099092
02/03/2000,R3,16,6.601697815548342
02/03/2000,R3,17,11.837939494298803
02/03/2000,R3,18,26.20362575934954
02/03/2000,R3,19,12.183507386677134
02/03/2000,R3,20,10.041350608973634
02/03/2000,R3,21,4.2019865395716565
02/03/2000,R3,22,14.720243038614512
02/03/2000,R4,1,15.0
02/03/2000,R4,2,17.0
02/03/2000,R4,3,15.0
02/03/2000,R4,4,15.0
02/03/2000,R4,5,13.0
02/03/2000,R4,6,7.0
02/03/2000,R4,7,14.0
02/03/2000,R4,8,8.071944768609065
02/03/2000,R4,9,9.879188012312303
02/03/2000,R4,10,5.3903891172971345
02/03/2000,R4,11,14.18417725457699
02/03/2000,R4,12,7.3843121373268
02/03/2000,R4,13,7.033586204496195
02/03/2000,R4,14,9.198139365293079
02/03/2000,R5,1,15.0
